Siege Lines at Dyrrhachium
42,28
0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,10,10,10,10,10,10,0,0,0,0,1,1,1,6,6,3,3,7,7,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,10,10,10,10,10,10,0,0,0,0,1,1,1,6,6,3,3,7,7,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,10,10,10,10,10,10,0,0,0,0,1,1,1,6,6,3,3,7,7,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,10,10,10,10,10,10,0,0,0,0,1,1,1,6,6,3,3,7,7,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,10,10,10,10,10,0,0,0,0,0,0,1,1,1,5,5,6,6,3,3,7,7,2,2,2
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,10,10,10,10,10,0,0,0,0,0,0,1,1,1,5,5,6,6,3,3,7,7,2,2,2
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,10,10,10,10,10,0,0,0,0,0,0,1,1,1,5,5,6,6,3,3,7,7,2,2,2
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,10,10,10,10,10,0,0,0,0,0,0,1,1,1,5,5,6,6,3,3,7,7,2,2,2
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,10,10,10,10,10,0,0,0,0,0,0,1,1,1,5,5,6,6,3,3,7,7,2,2,2
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,10,10,10,10,10,0,0,0,0,0,0,1,1,1,5,5,6,6,3,3,7,7,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,10,10,0,0,0,0,0,0,1,1,1,5,5,6,6,3,3,7,7,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,10,10,0,0,0,0,0,0,1,1,1,5,5,6,6,3,3,7,7,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,10,10,0,0,0,0,0,0,1,1,1,5,5,6,6,3,3,7,7,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,10,10,0,0,0,0,0,0,1,1,1,5,5,6,6,3,3,7,7,2,2,2,2
structures
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
